make,doors,engine_size,power_hp,gears,cylinders,first_registration,body_type
Ford,2.0,5038.0,450.0,10.0,8.0,2020,Convertible
Ford,2.0,1597.0,90.0,,,1997,Convertible
Ford,2.0,4948.0,250.0,,8.0,1968,Convertible
Ford,3.0,5038.0,449.0,6.0,8.0,2022,Convertible
Ford,2.0,1599.0,95.0,5.0,4.0,2005,Convertible
Ford,3.0,5038.0,449.0,6.0,8.0,2022,Convertible
Ford,4.0,2043.0,29.0,,,1929,Convertible
Ford,3.0,5038.0,450.0,6.0,8.0,2022,Convertible
Ford,2.0,2261.0,317.0,6.0,4.0,2017,Convertible
Ford,2.0,2261.0,290.0,10.0,4.0,2020,Convertible
Ford,2.0,2261.0,309.0,,,2017,Convertible
Ford,2.0,5038.0,450.0,10.0,8.0,2022,Convertible
Ford,2.0,4951.0,421.0,6.0,8.0,2016,Convertible
Ford,2.0,5038.0,450.0,10.0,8.0,2020,Convertible
Ford,2.0,3727.0,305.0,5.0,6.0,2013,Convertible
Ford,2.0,4951.0,450.0,10.0,8.0,2019,Convertible
Ford,2.0,5038.0,450.0,10.0,8.0,2021,Convertible
Ford,,,,,,1966,Convertible
Ford,2.0,2261.0,290.0,10.0,4.0,2018,Convertible
Ford,,,,,,1966,Convertible
Ford,2.0,5000.0,570.0,5.0,8.0,2019,Convertible
Ford,2.0,4951.0,419.0,6.0,8.0,2017,Convertible
Ford,2.0,4951.0,421.0,6.0,8.0,2017,Convertible
Ford,2.0,5038.0,450.0,6.0,,2019,Convertible
Ford,2.0,4009.0,212.0,,6.0,2010,Convertible
Ford,,,,,,1965,Convertible
Ford,2.0,3950.0,256.0,5.0,8.0,2002,Convertible
Ford,2.0,2300.0,291.0,6.0,4.0,2020,Convertible
Ford,,,,,,1965,Convertible
Ford,2.0,4009.0,205.0,5.0,6.0,2005,Convertible
Ford,2.0,2261.0,317.0,,4.0,2017,Convertible
Ford,2.0,5038.0,449.0,,8.0,2020,Convertible
Ford,,,,,,1967,Convertible
Ford,,,,,,1965,Convertible
Ford,2.0,4951.0,421.0,6.0,8.0,2017,Convertible
Ford,,,,,,1967,Convertible
Ford,2.0,4951.0,441.0,10.0,,2019,Convertible
Ford,2.0,5038.0,450.0,10.0,8.0,2021,Convertible
Ford,2.0,3720.0,305.0,6.0,6.0,2015,Convertible
Ford,2.0,2261.0,290.0,10.0,4.0,2019,Convertible
Ford,,,,,,1966,Convertible
Ford,2.0,5038.0,450.0,,8.0,2020,Convertible
Ford,,,,,,1966,Convertible
Ford,2.0,3731.0,305.0,,6.0,2015,Convertible
Ford,5.0,2261.0,349.0,6.0,4.0,2017,Convertible
Ford,2.0,2300.0,314.0,,,2015,Convertible
Ford,2.0,5038.0,450.0,10.0,8.0,2020,Convertible
Ford,2.0,4951.0,450.0,10.0,,2018,Convertible
Ford,2.0,5038.0,449.0,10.0,8.0,2022,Convertible
Ford,,,,,,1961,Convertible
Ford,,,,,,1973,Convertible
Ford,,,,,,1965,Convertible
Ford,2.0,1596.0,101.0,5.0,4.0,2011,Convertible
Ford,,,,,,1973,Convertible
Ford,2.0,5038.0,450.0,10.0,8.0,2022,Convertible
Ford,2.0,5038.0,450.0,10.0,8.0,2020,Convertible
Ford,,,,,,1968,Convertible
Ford,2.0,5038.0,449.0,6.0,8.0,2022,Convertible
Ford,2.0,,330.0,5.0,8.0,1996,Convertible
Ford,2.0,1600.0,97.0,5.0,4.0,2003,Convertible
Ford,2.0,4885.0,181.0,,,1968,Convertible
Ford,2.0,4009.0,205.0,5.0,,2007,Convertible
Ford,3.0,4009.0,213.0,,6.0,2006,Convertible
Ford,2.0,2300.0,290.0,10.0,,2019,Convertible
Ford,2.0,4951.0,421.0,6.0,8.0,2017,Convertible
Ford,2.0,1999.0,145.0,,,2009,Convertible
Ford,2.0,,449.0,,,2022,Convertible
Ford,2.0,,200.0,3.0,8.0,1966,Convertible
Ford,2.0,1999.0,145.0,4.0,4.0,2011,Convertible
Ford,2.0,5000.0,449.0,,,2022,Convertible
Ford,2.0,1596.0,101.0,,,2008,Convertible
Ford,3.0,1596.0,101.0,,,2008,Convertible
Ford,2.0,1599.0,95.0,5.0,4.0,2005,Convertible
Ford,2.0,1597.0,88.0,5.0,4.0,1994,Convertible
Ford,2.0,2261.0,314.0,6.0,4.0,2015,Convertible
Ford,2.0,4200.0,136.0,,,1965,Convertible
Ford,2.0,1796.0,129.0,,4.0,1996,Convertible
Ford,2.0,4700.0,224.0,3.0,8.0,1965,Convertible
Ford,3.0,2261.0,317.0,6.0,4.0,2016,Convertible
Ford,,,,,,1967,Convertible
Ford,2.0,4606.0,481.0,,,2008,Convertible
Ford,2.0,5038.0,457.0,10.0,8.0,2019,Convertible
Ford,2.0,4951.0,419.0,6.0,8.0,2015,Convertible
Ford,2.0,2300.0,314.0,6.0,4.0,2015,Convertible
Ford,2.0,1598.0,105.0,5.0,4.0,1992,Convertible
Ford,2.0,4951.0,421.0,6.0,8.0,2017,Convertible
Ford,2.0,4951.0,419.0,6.0,8.0,2017,Convertible
Ford,2.0,4951.0,421.0,,,2017,Convertible
Ford,3.0,,,,,1994,Convertible
Ford,2.0,1997.0,136.0,6.0,4.0,2008,Convertible
Ford,2.0,5038.0,457.0,10.0,8.0,2019,Convertible
Ford,2.0,,315.0,,,2017,Convertible
Ford,2.0,1599.0,95.0,,,2005,Convertible
Ford,2.0,2261.0,314.0,,,2016,Convertible
Ford,2.0,2261.0,314.0,,,2016,Convertible
Ford,2.0,1999.0,145.0,5.0,4.0,2008,Convertible
Ford,2.0,3720.0,309.0,,,2011,Convertible
Ford,2.0,5038.0,450.0,,,2019,Convertible
Ford,2.0,4951.0,419.0,6.0,8.0,2017,Convertible
Ford,2.0,5038.0,450.0,,,2019,Convertible
Ford,2.0,,215.0,,,1995,Convertible
Ford,2.0,1997.0,136.0,6.0,4.0,2008,Convertible
Ford,2.0,1596.0,101.0,5.0,4.0,2009,Convertible
Ford,3.0,5038.0,449.0,10.0,8.0,2022,Convertible
Ford,2.0,,426.0,,,2012,Convertible
Ford,3.0,4700.0,200.0,3.0,8.0,1967,Convertible
Ford,2.0,2261.0,317.0,,,2016,Convertible
Ford,2.0,4951.0,419.0,6.0,8.0,2017,Convertible
Ford,2.0,1999.0,145.0,,,2008,Convertible
Ford,3.0,,,,,2006,Convertible
Ford,2.0,2300.0,322.0,,,2018,Convertible
Ford,2.0,1596.0,101.0,,,2009,Convertible
Ford,2.0,1596.0,101.0,,,2010,Convertible
Ford,4.0,999.0,125.0,,,2021,Convertible
Ford,2.0,1599.0,95.0,5.0,4.0,2003,Convertible
Ford,2.0,1599.0,95.0,5.0,4.0,2004,Convertible
Ford,3.0,1599.0,95.0,,,2004,Convertible
Ford,2.0,1599.0,95.0,,,2005,Convertible
Ford,2.0,4200.0,379.0,5.0,8.0,1968,Convertible
Ford,2.0,0.0,,,,1967,Convertible
Ford,2.0,4952.0,421.0,6.0,8.0,2011,Convertible
Ford,2.0,,197.0,,,2007,Convertible
Ford,2.0,2261.0,315.0,6.0,4.0,2015,Convertible
Ford,2.0,5700.0,220.0,3.0,8.0,1930,Convertible
Ford,2.0,5000.0,224.0,4.0,8.0,1955,Convertible
Ford,2.0,4606.0,305.0,,8.0,2005,Convertible
Ford,2.0,3731.0,309.0,,,2013,Convertible
Ford,2.0,4606.0,320.0,,,2009,Convertible
Ford,2.0,4949.0,460.0,10.0,8.0,2019,Convertible
Ford,2.0,4000.0,209.0,4.0,6.0,2008,Convertible
Ford,2.0,4600.0,450.0,1.0,7.0,2006,Convertible
Ford,2.0,4951.0,450.0,10.0,8.0,2019,Convertible
Ford,2.0,3720.0,310.0,1.0,6.0,2014,Convertible
Ford,2.0,4951.0,417.0,6.0,8.0,2013,Convertible
Ford,2.0,5038.0,457.0,10.0,8.0,2019,Convertible
Ford,2.0,5768.0,300.0,,8.0,1958,Convertible
Ford,2.0,54009.0,717.0,6.0,8.0,2008,Convertible
Ford,3.0,2261.0,317.0,6.0,4.0,2018,Convertible
Ford,,,,,,1986,Convertible
Ford,,6276.0,290.0,3.0,,1954,Convertible
Ford,,5038.0,450.0,10.0,8.0,2020,Convertible
Ford,2.0,5666.0,450.0,,,1988,Convertible
Ford,2.0,4728.0,200.0,,,1965,Convertible
Ford,2.0,5000.0,305.0,,8.0,2007,Convertible
Ford,2.0,,69.0,,8.0,1932,Convertible
Ford,2.0,5812.0,662.0,6.0,8.0,2013,Convertible
Ford,3.0,5400.0,548.0,6.0,8.0,2010,Convertible
Ford,2.0,1796.0,126.0,5.0,4.0,1996,Convertible
Ford,2.0,4606.0,305.0,,,2006,Convertible
Ford,2.0,5766.0,300.0,,,1958,Convertible
Ford,2.0,5000.0,220.0,4.0,8.0,1966,Convertible
Ford,2.0,6400.0,305.0,3.0,8.0,1963,Convertible
Ford,2.0,3595.0,309.0,,6.0,2016,Convertible
Ford,2.0,2300.0,291.0,6.0,4.0,2021,Convertible
Ford,2.0,5038.0,450.0,10.0,8.0,2018,Convertible
Ford,4.0,3600.0,90.0,4.0,8.0,1937,Convertible
Ford,2.0,,300.0,,,1962,Convertible
Ford,2.0,,116.0,4.0,,2015,Convertible
Ford,2.0,2261.0,317.0,,4.0,2017,Convertible
Ford,2.0,5038.0,449.0,,,2021,Convertible
Ford,2.0,5038.0,449.0,,8.0,2020,Convertible
Ford,2.0,5038.0,450.0,,,2019,Convertible
Ford,2.0,5038.0,466.0,,,2018,Convertible
Ford,2.0,,224.0,,,1966,Convertible
Ford,2.0,,235.0,5.0,8.0,1992,Convertible
Ford,2.0,5038.0,450.0,,8.0,2018,Convertible
Ford,2.0,2261.0,317.0,,,2018,Convertible
Ford,2.0,0.0,,5.0,,1968,Convertible
Ford,2.0,5038.0,450.0,10.0,8.0,2021,Convertible
Ford,2.0,2000.0,136.0,5.0,4.0,2008,Convertible
Ford,2.0,4951.0,421.0,6.0,8.0,2017,Convertible
Ford,2.0,4009.0,213.0,,6.0,2008,Convertible
Ford,2.0,,193.0,,8.0,1955,Convertible
Ford,2.0,5038.0,450.0,,,2019,Convertible
Ford,2.0,4951.0,421.0,6.0,8.0,2017,Convertible
Ford,,,421.0,,,2017,Convertible
Ford,2.0,4606.0,305.0,,8.0,2005,Convertible
Ford,2.0,3950.0,284.0,5.0,8.0,2005,Convertible
Ford,,,1.0,,,1928,Convertible
Ford,2.0,2294.0,310.0,,,2017,Convertible
Ford,2.0,3700.0,305.0,,,2014,Convertible
Ford,2.0,5038.0,466.0,,,2019,Convertible
Ford,2.0,4601.0,465.0,,8.0,2006,Convertible
Ford,2.0,4600.0,305.0,,,2006,Convertible
Ford,2.0,,412.0,6.0,8.0,2011,Convertible
Ford,2.0,4951.0,466.0,,,2018,Convertible
Ford,2.0,4605.0,315.0,,,2010,Convertible
Ford,4.0,,670.0,,,2013,Convertible
Ford,2.0,5038.0,450.0,6.0,8.0,2019,Convertible
Ford,2.0,4951.0,450.0,10.0,8.0,2018,Convertible
Ford,2.0,2300.0,305.0,6.0,4.0,2016,Convertible
Ford,2.0,0.0,,,,1967,Convertible
Ford,2.0,5300.0,254.0,,,1932,Convertible
Ford,2.0,3731.0,309.0,,6.0,2012,Convertible
Ford,2.0,5038.0,450.0,,8.0,2018,Convertible
Ford,2.0,3700.0,310.0,,,2015,Convertible
Ford,2.0,1599.0,95.0,5.0,4.0,2004,Convertible
Ford,2.0,4949.0,451.0,10.0,8.0,2019,Convertible
Ford,2.0,4606.0,305.0,,,2006,Convertible
Ford,2.0,6387.0,300.0,3.0,8.0,1962,Convertible
Ford,2.0,5038.0,450.0,,8.0,2020,Convertible
Ford,2.0,1997.0,136.0,,,2007,Convertible
Ford,2.0,5038.0,449.0,6.0,8.0,2021,Convertible
Ford,2.0,5038.0,450.0,,,2018,Convertible
Ford,2.0,2300.0,317.0,6.0,4.0,2016,Convertible
Ford,2.0,5038.0,450.0,6.0,8.0,2020,Convertible
Ford,2.0,5038.0,450.0,10.0,8.0,2018,Convertible
Ford,2.0,4600.0,299.0,,,1965,Convertible
Ford,2.0,2300.0,290.0,10.0,4.0,2020,Convertible
Ford,2.0,5038.0,466.0,,,2019,Convertible
Ford,2.0,5038.0,450.0,6.0,8.0,2019,Convertible
Ford,2.0,4951.0,421.0,6.0,8.0,2015,Convertible
Ford,2.0,1999.0,145.0,5.0,4.0,2008,Convertible
Ford,2.0,4951.0,421.0,6.0,8.0,2016,Convertible
Ford,2.0,5038.0,449.0,10.0,8.0,2020,Convertible
Ford,2.0,4951.0,450.0,10.0,8.0,2018,Convertible
Ford,2.0,5409.0,506.0,6.0,8.0,2007,Convertible
Ford,2.0,1999.0,145.0,,,2010,Convertible
Ford,2.0,,300.0,3.0,8.0,1971,Convertible
Ford,2.0,4951.0,417.0,6.0,8.0,2011,Convertible
Ford,2.0,4009.0,209.0,,6.0,2007,Convertible
Ford,2.0,3700.0,305.0,,,2014,Convertible
Ford,2.0,3720.0,317.0,6.0,6.0,2015,Convertible
Ford,2.0,4700.0,,,,1965,Convertible
Ford,2.0,5000.0,271.0,4.0,8.0,1965,Convertible
Ford,2.0,5038.0,450.0,6.0,8.0,2018,Convertible
Ford,2.0,2294.0,310.0,,,2017,Convertible
Ford,,5689.0,300.0,,,1959,Convertible
Ford,2.0,1997.0,136.0,6.0,4.0,2010,Convertible
Ford,2.0,4800.0,199.0,3.0,8.0,1955,Convertible
Ford,2.0,2261.0,317.0,,,2020,Convertible
Ford,2.0,4700.0,224.0,1.0,8.0,1964,Convertible
Ford,2.0,4951.0,466.0,,,2019,Convertible
Ford,2.0,3731.0,309.0,,6.0,2014,Convertible
Ford,2.0,5038.0,450.0,10.0,8.0,2021,Convertible
Ford,2.0,4606.0,305.0,,,2006,Convertible
Ford,2.0,5038.0,450.0,1.0,8.0,2019,Convertible
Ford,2.0,2261.0,317.0,6.0,4.0,2017,Convertible
Ford,2.0,5083.0,678.0,10.0,8.0,2018,Convertible
Ford,2.0,2261.0,290.0,6.0,4.0,2018,Convertible
Ford,2.0,4951.0,421.0,6.0,8.0,2017,Convertible
Ford,2.0,5400.0,500.0,5.0,8.0,2009,Convertible
Ford,2.0,5038.0,450.0,10.0,8.0,2020,Convertible
Ford,2.0,1997.0,136.0,,,2007,Convertible
Ford,2.0,3700.0,305.0,,,2013,Convertible
Ford,2.0,,224.0,4.0,8.0,1965,Convertible
Ford,2.0,4951.0,421.0,6.0,8.0,2016,Convertible
Ford,2.0,5038.0,450.0,,,2019,Convertible
Ford,2.0,5038.0,450.0,,8.0,2019,Convertible
Ford,2.0,4952.0,441.0,,,2015,Convertible
Ford,2.0,1597.0,105.0,5.0,4.0,1986,Convertible
Ford,2.0,4009.0,213.0,6.0,6.0,2006,Convertible
Ford,2.0,4951.0,421.0,,,2017,Convertible
Ford,2.0,4009.0,213.0,,6.0,2011,Convertible
Ford,3.0,2261.0,245.0,6.0,4.0,2016,Convertible
Ford,2.0,4735.0,224.0,,8.0,1967,Convertible
Ford,2.0,1597.0,107.0,5.0,4.0,1991,Convertible
Ford,2.0,4951.0,441.0,,,2015,Convertible
Ford,2.0,5038.0,450.0,10.0,8.0,2019,Convertible
Ford,4.0,3600.0,90.0,4.0,8.0,1937,Convertible
Ford,2.0,1999.0,145.0,,,2007,Convertible
Ford,2.0,2300.0,317.0,6.0,4.0,2017,Convertible
Ford,2.0,3900.0,196.0,,,2004,Convertible
Ford,2.0,5038.0,450.0,10.0,8.0,2019,Convertible
Ford,2.0,5200.0,,,8.0,1955,Convertible
Ford,2.0,2300.0,314.0,6.0,4.0,2015,Convertible
Ford,,,250.0,,,1932,Convertible
Ford,3.0,2261.0,317.0,6.0,4.0,2019,Convertible
Ford,2.0,,105.0,,,1994,Convertible
Ford,2.0,3720.0,305.0,,,2015,Convertible
Ford,2.0,2300.0,306.0,6.0,4.0,2015,Convertible
Ford,2.0,5038.0,450.0,,,2020,Convertible
Ford,2.0,3726.0,309.0,4.0,6.0,2014,Convertible
Ford,2.0,2300.0,317.0,6.0,4.0,2015,Convertible
Ford,2.0,4606.0,320.0,,8.0,2009,Convertible
Ford,2.0,3726.0,309.0,6.0,6.0,2011,Convertible
Ford,2.0,5000.0,426.0,6.0,8.0,2012,Convertible
Ford,2.0,3998.0,205.0,5.0,6.0,2007,Convertible
Ford,2.0,4942.0,218.0,5.0,8.0,1998,Convertible
Ford,2.0,5038.0,450.0,,,2019,Convertible
Ford,3.0,3700.0,309.0,6.0,6.0,2013,Convertible
Ford,,,179.0,,,1957,Convertible
Ford,2.0,4951.0,496.0,,,2017,Convertible
Ford,2.0,2300.0,317.0,6.0,4.0,2017,Convertible
Ford,2.0,5038.0,450.0,10.0,8.0,2019,Convertible
Ford,3.0,5038.0,421.0,6.0,8.0,2018,Convertible
Ford,2.0,6294.0,256.0,,8.0,1965,Convertible
Ford,2.0,4951.0,421.0,6.0,8.0,2016,Convertible
